COMP;REGIAO;UF;MUNICIPIO;MOTIVO_DESABILITACAO;CNES;NOME_ESTABELECIMENTO;RAZAO_SOCIAL;TP_GESTAO;CO_TIPO_UNIDADE;DS_TIPO_UNIDADE;NATUREZA_JURIDICA;DESC_NATUREZA_JURIDICA;NO_LOGRADOURO;NU_ENDERECO;NO_COMPLEMENTO;NO_BAIRRO;CO_CEP;NU_TELEFONE;NO_EMAIL;LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
202405;SUDESTE;SP;SAO PAULO;;7593643;COMPLEXO HOSPITALAR SANTO EXPEDITO;SANTO ANDRE SERVICOS MEDICOS ESPECIALIZADOS LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA TOMOICHI SHIMIZU;201;;FAZENDA CAGUACU IT;8260140;;gestor.adm@hospitalsantoexpedito.com.br;171;0;20;0;10;0;3;0;7;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7602227;HOSPITAL SAINT PETER;MEJI ASSISTENCIA MEDICA LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA ESTADO DE ISRAEL;747;;VILA CLEMENTINO;4022002;59048100;administracao@hospitalsaintpeter.com.br;55;0;4;0;4;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7622244;CLINICA SPATIIUM;CLINICA MEDICA GLORIA TORQUATO LTDA;M;7;HOSPITAL ESPECIALIZADO;2240;HOSPITAL_PRIVADO;RUA JOSE ANTONIO COELHO;416;;VILA MARIANA;4011061;38844080;marcoaatj@gmail.com;15;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7644167;HOSPITAL MORIAH;REDE MORIAH SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AVENIDA MOACI;974;;PLANALTO PAULISTA;4083002;;JURIDICO@GRUPOLIFESAUDE.COM.BR;43;0;5;0;5;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7676484;HOSPITAL SANTA CLARA;GERHOSP SERVICOS HOSPITALARES LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;JOAQUIM MARRA;138;;VILA MATILDE;3514000;11 39874411;analista.qualidade@hospitalstaclara.com.br;387;0;48;0;48;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7711980;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;AVENIDA SANTA CATARINA;2785;;VILA MASCOTE;4378200;;fabiana.rolla@einstein.br;187;178;49;40;40;40;9;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;7992890;HOSP MUN CAPELA DO SOCORRO;PREFEITURA DO MUNICIPIO DE SAO PAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;RUA CASSIO DE CAMPOS NOGUEIRA;2031;;JARDIM DAS IMBUIAS;4829310;55271060;hm.capeladosocorro.rh@saudedafamilia.org;105;86;10;0;10;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9131434;HOSPITAL SANCTA MAGGIORE;PREVENT SENIOR PRIVATE OPERADORA DE SAUDE LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA JUAGUARIBE;144;;VILA BUARQUE;1224000;40859000;luciana.tamaoki@preventsenior.com.br;125;0;18;0;18;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9287671;BLA SERVICOS HOSPITALARES;BLA SERVICOS HOSPITALARES LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;BRIG LUIS ANTONIO;3767;ANEXO N 3779;JARDIM PAULISTA;1401001;11 31244570;contabil@globalcare.com.br;25;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9465464;HOSP MUN JOSANIAS CASTANHA BRAGA;PREFEITURA DO MUNICIPIO DE SAOPAULO;M;5;HOSPITAL GERAL;1031;HOSPITAL_PÚBLICO;RUA EUZEBIO COGHI;841;;JARDIM ROSCHEL;4883290;;;287;232;50;20;30;10;10;10;10;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9488227;MATERNIDADE SANTA MARIA;HOSPITAL E MATERNIDADE SANTA JOANA S A;M;7;HOSPITAL ESPECIALIZADO;2054;HOSPITAL_PRIVADO;LEONCIO DE CARVALHO;233;;PARAISO;4003010;11 50806000;contabilidade@santajoana.com.br;116;0;35;0;5;0;0;0;30;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9490604;HOSPITAL SAGRADA FAMILIA;HOSPITAL SAGRADA FAMILIA LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;RUA ARAPOCA;128;;VILA FORMOSA;3362000;(11)4380-8010;DIRETORIA.ENFERMAGEM@HOSPSAGRADAFAMILIA.COM.BR;331;0;59;0;32;0;18;0;9;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9500138;A C CAMARGO CANCER CENTER UNIDADE PIRES DA MOTA;FUNDACAO ANTONIO PRUDENTE;M;7;HOSPITAL ESPECIALIZADO;3069;HOSPITAL_FILANTRÓPICO;PIRES DA MOTA;1167;;ACLIMACAO;1529001;11 21895000;regulatorio@accamargo.org.br;16;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9554157;HOSPITAL E MATERNIDADE SALVALUS;NOTRE DAME INTERMEDICA SAUDE S A;M;5;HOSPITAL GERAL;2054;HOSPITAL_PRIVADO;RUA BRESSER;1954;11 2662 2000;BRAS;3161160;26622000;jamille.daniel@intermedica.com.br;469;0;140;0;84;0;26;0;20;0;0;0;10;0
202405;SUDESTE;SP;SAO PAULO;;9652221;JML SERVICOS HOSPITALARES;JML SERVICOS HOSPITALARES LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;RUA JOSE MARIA LISBOA;659;;JARDIM PAULISTA;1423001;(11) 2012-4451;;45;0;0;0;0;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9684948;HOSPITAL SAMARITANO PAULISTA;HOSPITAL ALVORADA TAGUATINGA LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;AVENIDA BRIGADEIRO LUIS ANTONIO;1895;ANEXO 1927;BELA VISTA;1317002;11 42087287;atendimento@sanrleipolini.com.br;230;0;39;0;27;0;0;0;0;0;0;0;12;0
202405;SUDESTE;SP;SAO PAULO;;9735372;HOSPITAL VILA NOVA STAR;ONCO STAR SP ONCOLOGIA LTDA;M;5;HOSPITAL GERAL;2062;HOSPITAL_PRIVADO;DOUTOR ALCEU DE CAMPOS RODRIGUES;126;;VILA NOVA CONCEICAO;4544000;11 30401455;licenciamentosp@rededor.com.br;42;0;9;0;9;0;0;0;0;0;0;0;0;0
202405;SUDESTE;SP;SAO PAULO;;9917497;PRIME HOUSE CENTRO TERAPEUTICO;CENTRO DE REABILITACAO RESIDENCIAL TERAPEUTICO PRIME LTDA;M;7;HOSPITAL ESPECIALIZADO;2062;HOSPITAL_PRIVADO;AV LINEU DE PAULA MACHADO;1174;A;JARDIM EVEREST;5601001;;;36;0;0;0;0;0;0;0;0;0;0;0;0;0
